framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
142,-1,16,16,1224, 216,1224, 216,0x0
142,-1,16,16,1240, 216,1240, 216,0x0
142,-1,16,16,1256, 216,1256, 216,0x0
142,-1,16,16,1272, 216,1272, 216,0x0
142,-1,16,16,   8, 232,   8, 232,0x0
142,-1,16,16,  24, 232,  24, 232,0x0
142,-1,16,16,  40, 232,  40, 232,0x0
142,-1,16,16,  56, 232,  56, 232,0x0
142,-1,16,16,  72, 232,  72, 232,0x0
142,-1,16,16,  88, 232,  88, 232,0x0
142,-1,16,16, 104, 232, 104, 232,0x0
142,-1,16,16, 120, 232, 120, 232,0x0
142,-1,16,16, 136, 232, 136, 232,0x0
142,-1,16,16, 152, 232, 152, 232,0x0
142,-1,16,16, 168, 232, 168, 232,0x0
142,-1,16,16, 184, 232, 184, 232,0x0
142,-1,16,16, 200, 232, 200, 232,0x0
142,-1,16,16, 216, 232, 216, 232,0x0
142,-1,16,16, 232, 232, 232, 232,0x0
142,-1,16,16, 248, 232, 248, 232,0x0
142,-1,16,16, 264, 232, 264, 232,0x0
142,-1,16,16, 280, 232, 280, 232,0x0
142,-1,16,16, 296, 232, 296, 232,0x0
142,-1,16,16, 312, 232, 312, 232,0x0
142,-1,16,16, 328, 232, 328, 232,0x0
142,-1,16,16, 344, 232, 344, 232,0x0
142,-1,16,16, 360, 232, 360, 232,0x0
142,-1,16,16, 376, 232, 376, 232,0x0
142,-1,16,16, 392, 232, 392, 232,0x0
142,-1,16,16, 408, 232, 408, 232,0x0
142,-1,16,16, 424, 232, 424, 232,0x0
142,-1,16,16, 440, 232, 440, 232,0x0
142,-1,16,16, 456, 232, 456, 232,0x0
142,-1,16,16, 472, 232, 472, 232,0x0
142,-1,16,16, 488, 232, 488, 232,0x0
142,-1,16,16, 504, 232, 504, 232,0x0
142,-1,16,16, 520, 232, 520, 232,0x0
142,-1,16,16, 536, 232, 536, 232,0x0
142,-1,16,16, 552, 232, 552, 232,0x0
142,-1,16,16, 568, 232, 568, 232,0x0
142,-1,16,16, 584, 232, 584, 232,0x0
142,-1,16,16, 600, 232, 600, 232,0x0
142,-1,16,16, 616, 232, 616, 232,0x0
142,-1,16,16, 632, 232, 632, 232,0x0
142,-1,16,16, 648, 232, 648, 232,0x0
142,-1,16,16, 664, 232, 664, 232,0x0
142,-1,16,16, 680, 232, 680, 232,0x0
142,-1,16,16, 696, 232, 696, 232,0x0
142,-1,16,16, 712, 232, 712, 232,0x0
142,-1,16,16, 728, 232, 728, 232,0x0
142,-1,16,16, 744, 232, 744, 232,0x0
142,-1,16,16, 760, 232, 760, 232,0x0
142,-1,16,16, 776, 232, 776, 232,0x0
142,-1,16,16, 792, 232, 792, 232,0x0
142,-1,16,16, 808, 232, 808, 232,0x0
142,-1,16,16, 824, 232, 824, 232,0x0
142,-1,16,16, 840, 232, 840, 232,0x0
142,-1,16,16, 856, 232, 856, 232,0x0
142,-1,16,16, 872, 232, 872, 232,0x0
142,-1,16,16, 888, 232, 888, 232,0x0
142,-1,16,16, 904, 232, 904, 232,0x0
142,-1,16,16, 920, 232, 920, 232,0x0
142,-1,16,16, 936, 232, 936, 232,0x0
142,-1,16,16, 952, 232, 952, 232,0x0
142,-1,16,16, 968, 232, 968, 232,0x0
142,-1,16,16, 984, 232, 984, 232,0x0
142,-1,16,16,1000, 232,1000, 232,0x0
142,-1,16,16,1016, 232,1016, 232,0x0
142,-1,16,16,1032, 232,1032, 232,0x0
142,-1,16,16,1048, 232,1048, 232,0x0
142,-1,16,16,1064, 232,1064, 232,0x0
142,-1,16,16,1080, 232,1080, 232,0x0
142,-1,16,16,1096, 232,1096, 232,0x0
142,-1,16,16,1112, 232,1112, 232,0x0
142,-1,16,16,1128, 232,1128, 232,0x0
142,-1,16,16,1144, 232,1144, 232,0x0
142,-1,16,16,1160, 232,1160, 232,0x0
142,-1,16,16,1176, 232,1176, 232,0x0
142,-1,16,16,1192, 232,1192, 232,0x0
142,-1,16,16,1208, 232,1208, 232,0x0
142,-1,16,16,1224, 232,1224, 232,0x0
142,-1,16,16,1240, 232,1240, 232,0x0
142,-1,16,16,1256, 232,1256, 232,0x0
142,-1,16,16,1272, 232,1272, 232,0x0
142,-1,16,16,   8, 248,   8, 248,0x0
142,-1,16,16,  24, 248,  24, 248,0x0
142,-1,16,16,  40, 248,  40, 248,0x0
142,-1,16,16,  56, 248,  56, 248,0x0
142,-1,16,16,  72, 248,  72, 248,0x0
142,-1,16,16,  88, 248,  88, 248,0x0
142,-1,16,16, 104, 248, 104, 248,0x0
142,-1,16,16, 120, 248, 120, 248,0x0
142,-1,16,16, 136, 248, 136, 248,0x0
142,-1,16,16, 152, 248, 152, 248,0x0
142,-1,16,16, 168, 248, 168, 248,0x0
142,-1,16,16, 184, 248, 184, 248,0x0
142,-1,16,16, 200, 248, 200, 248,0x0
142,-1,16,16, 216, 248, 216, 248,0x0
142,-1,16,16, 232, 248, 232, 248,0x0
142,-1,16,16, 248, 248, 248, 248,0x0
142,-1,16,16, 264, 248, 264, 248,0x0
142,-1,16,16, 280, 248, 280, 248,0x0
142,-1,16,16, 296, 248, 296, 248,0x0
142,-1,16,16, 312, 248, 312, 248,0x0
142,-1,16,16, 328, 248, 328, 248,0x0
142,-1,16,16, 344, 248, 344, 248,0x0
142,-1,16,16, 360, 248, 360, 248,0x0
142,-1,16,16, 376, 248, 376, 248,0x0
142,-1,16,16, 392, 248, 392, 248,0x0
142,-1,16,16, 408, 248, 408, 248,0x0
142,-1,16,16, 424, 248, 424, 248,0x0
142,-1,16,16, 440, 248, 440, 248,0x0
142,-1,16,16, 456, 248, 456, 248,0x0
142,-1,16,16, 472, 248, 472, 248,0x0
142,-1,16,16, 488, 248, 488, 248,0x0
142,-1,16,16, 504, 248, 504, 248,0x0
142,-1,16,16, 520, 248, 520, 248,0x0
142,-1,16,16, 536, 248, 536, 248,0x0
142,-1,16,16, 552, 248, 552, 248,0x0
142,-1,16,16, 568, 248, 568, 248,0x0
142,-1,16,16, 584, 248, 584, 248,0x0
142,-1,16,16, 600, 248, 600, 248,0x0
142,-1,16,16, 616, 248, 616, 248,0x0
142,-1,16,16, 632, 248, 632, 248,0x0
142,-1,16,16, 648, 248, 648, 248,0x0
142,-1,16,16, 664, 248, 664, 248,0x0
142,-1,16,16, 680, 248, 680, 248,0x0
142,-1,16,16, 696, 248, 696, 248,0x0
142,-1,16,16, 712, 248, 712, 248,0x0
142,-1,16,16, 728, 248, 728, 248,0x0
142,-1,16,16, 744, 248, 744, 248,0x0
142,-1,16,16, 760, 248, 760, 248,0x0
142,-1,16,16, 776, 248, 776, 248,0x0
142,-1,16,16, 792, 248, 792, 248,0x0
142,-1,16,16, 808, 248, 808, 248,0x0
142,-1,16,16, 824, 248, 824, 248,0x0
142,-1,16,16, 840, 248, 840, 248,0x0
142,-1,16,16, 856, 248, 856, 248,0x0
142,-1,16,16, 872, 248, 872, 248,0x0
142,-1,16,16, 888, 248, 888, 248,0x0
142,-1,16,16, 904, 248, 904, 248,0x0
142,-1,16,16, 920, 248, 920, 248,0x0
142,-1,16,16, 936, 248, 936, 248,0x0
142,-1,16,16, 952, 248, 952, 248,0x0
142,-1,16,16, 968, 248, 968, 248,0x0
142,-1,16,16, 984, 248, 984, 248,0x0
142,-1,16,16,1000, 248,1000, 248,0x0
142,-1,16,16,1016, 248,1016, 248,0x0
142,-1,16,16,1032, 248,1032, 248,0x0
142,-1,16,16,1048, 248,1048, 248,0x0
142,-1,16,16,1064, 248,1064, 248,0x0
142,-1,16,16,1080, 248,1080, 248,0x0
142,-1,16,16,1096, 248,1096, 248,0x0
142,-1,16,16,1112, 248,1112, 248,0x0
142,-1,16,16,1128, 248,1128, 248,0x0
142,-1,16,16,1144, 248,1144, 248,0x0
142,-1,16,16,1160, 248,1160, 248,0x0
142,-1,16,16,1176, 248,1176, 248,0x0
142,-1,16,16,1192, 248,1192, 248,0x0
142,-1,16,16,1208, 248,1208, 248,0x0
142,-1,16,16,1224, 248,1224, 248,0x0
142,-1,16,16,1240, 248,1240, 248,0x0
142,-1,16,16,1256, 248,1256, 248,0x0
142,-1,16,16,1272, 248,1272, 248,0x0
142,-1,16,16,   8, 264,   8, 264,0x0
142,-1,16,16,  24, 264,  24, 264,0x0
142,-1,16,16,  40, 264,  40, 264,0x0
142,-1,16,16,  56, 264,  56, 264,0x0
142,-1,16,16,  72, 264,  72, 264,0x0
142,-1,16,16,  88, 264,  88, 264,0x0
142,-1,16,16, 104, 264, 104, 264,0x0
142,-1,16,16, 120, 264, 120, 264,0x0
142,-1,16,16, 136, 264, 136, 264,0x0
142,-1,16,16, 152, 264, 152, 264,0x0
142,-1,16,16, 168, 264, 168, 264,0x0
142,-1,16,16, 184, 264, 184, 264,0x0
142,-1,16,16, 200, 264, 200, 264,0x0
142,-1,16,16, 216, 264, 216, 264,0x0
142,-1,16,16, 232, 264, 232, 264,0x0
142,-1,16,16, 248, 264, 248, 264,0x0
142,-1,16,16, 264, 264, 264, 264,0x0
142,-1,16,16, 280, 264, 280, 264,0x0
142,-1,16,16, 296, 264, 296, 264,0x0
142,-1,16,16, 312, 264, 312, 264,0x0
142,-1,16,16, 328, 264, 328, 264,0x0
142,-1,16,16, 344, 264, 344, 264,0x0
142,-1,16,16, 360, 264, 360, 264,0x0
142,-1,16,16, 376, 264, 376, 264,0x0
142,-1,16,16, 392, 264, 392, 264,0x0
142,-1,16,16, 408, 264, 408, 264,0x0
142,-1,16,16, 424, 264, 424, 264,0x0
142,-1,16,16, 440, 264, 440, 264,0x0
142,-1,16,16, 456, 264, 456, 264,0x0
142,-1,16,16, 472, 264, 472, 264,0x0
142,-1,16,16, 488, 264, 488, 264,0x0
142,-1,16,16, 504, 264, 504, 264,0x0
142,-1,16,16, 520, 264, 520, 264,0x0
142,-1,16,16, 536, 264, 536, 264,0x0
142,-1,16,16, 552, 264, 552, 264,0x0
142,-1,16,16, 568, 264, 568, 264,0x0
142,-1,16,16, 584, 264, 584, 264,0x0
142,-1,16,16, 600, 264, 600, 264,0x0
142,-1,16,16, 616, 264, 616, 264,0x0
142,-1,16,16, 632, 264, 632, 264,0x0
142,-1,16,16, 648, 264, 648, 264,0x0
142,-1,16,16, 664, 264, 664, 264,0x0
142,-1,16,16, 680, 264, 680, 264,0x0
142,-1,16,16, 696, 264, 696, 264,0x0
142,-1,16,16, 712, 264, 712, 264,0x0
142,-1,16,16, 728, 264, 728, 264,0x0
142,-1,16,16, 744, 264, 744, 264,0x0
142,-1,16,16, 760, 264, 760, 264,0x0
142,-1,16,16, 776, 264, 776, 264,0x0
142,-1,16,16, 792, 264, 792, 264,0x0
142,-1,16,16, 808, 264, 808, 264,0x0
142,-1,16,16, 824, 264, 824, 264,0x0
142,-1,16,16, 840, 264, 840, 264,0x0
142,-1,16,16, 856, 264, 856, 264,0x0
142,-1,16,16, 872, 264, 872, 264,0x0
142,-1,16,16, 888, 264, 888, 264,0x0
142,-1,16,16, 904, 264, 904, 264,0x0
142,-1,16,16, 920, 264, 920, 264,0x0
142,-1,16,16, 936, 264, 936, 264,0x0
142,-1,16,16, 952, 264, 952, 264,0x0
142,-1,16,16, 968, 264, 968, 264,0x0
142,-1,16,16, 984, 264, 984, 264,0x0
142,-1,16,16,1000, 264,1000, 264,0x0
142,-1,16,16,1016, 264,1016, 264,0x0
142,-1,16,16,1032, 264,1032, 264,0x0
142,-1,16,16,1048, 264,1048, 264,0x0
142,-1,16,16,1064, 264,1064, 264,0x0
142,-1,16,16,1080, 264,1080, 264,0x0
142,-1,16,16,1096, 264,1096, 264,0x0
142,-1,16,16,1112, 264,1112, 264,0x0
142,-1,16,16,1128, 264,1128, 264,0x0
142,-1,16,16,1144, 264,1144, 264,0x0
142,-1,16,16,1160, 264,1160, 264,0x0
142,-1,16,16,1176, 264,1176, 264,0x0
142,-1,16,16,1192, 264,1192, 264,0x0
142,-1,16,16,1208, 264,1208, 264,0x0
142,-1,16,16,1224, 264,1224, 264,0x0
142,-1,16,16,1240, 264,1240, 264,0x0
142,-1,16,16,1256, 264,1256, 264,0x0
142,-1,16,16,1272, 264,1272, 264,0x0
142,-1,16,16,   8, 280,   8, 280,0x0
142,-1,16,16,  24, 280,  24, 280,0x0
142,-1,16,16,  40, 280,  40, 280,0x0
142,-1,16,16,  56, 280,  56, 280,0x0
142,-1,16,16,  72, 280,  72, 280,0x0
142,-1,16,16,  88, 280,  88, 280,0x0
142,-1,16,16, 104, 280, 104, 280,0x0
142,-1,16,16, 120, 280, 120, 280,0x0
142,-1,16,16, 136, 280, 136, 280,0x0
142,-1,16,16, 152, 280, 152, 280,0x0
142,-1,16,16, 168, 280, 168, 280,0x0
142,-1,16,16, 184, 280, 184, 280,0x0
142,-1,16,16, 200, 280, 200, 280,0x0
142,-1,16,16, 216, 280, 216, 280,0x0
142,-1,16,16, 232, 280, 232, 280,0x0
142,-1,16,16, 248, 280, 248, 280,0x0
142,-1,16,16, 264, 280, 264, 280,0x0
142,-1,16,16, 280, 280, 280, 280,0x0
142,-1,16,16, 296, 280, 296, 280,0x0
142,-1,16,16, 312, 280, 312, 280,0x0
142,-1,16,16, 328, 280, 328, 280,0x0
142,-1,16,16, 344, 280, 344, 280,0x0
142,-1,16,16, 360, 280, 360, 280,0x0
142,-1,16,16, 376, 280, 376, 280,0x0
142,-1,16,16, 392, 280, 392, 280,0x0
142,-1,16,16, 408, 280, 408, 280,0x0
142,-1,16,16, 424, 280, 424, 280,0x0
142,-1,16,16, 440, 280, 440, 280,0x0
142,-1,16,16, 456, 280, 456, 280,0x0
142,-1,16,16, 472, 280, 472, 280,0x0
142,-1,16,16, 488, 280, 488, 280,0x0
142,-1,16,16, 504, 280, 504, 280,0x0
142,-1,16,16, 520, 280, 520, 280,0x0
142,-1,16,16, 536, 280, 536, 280,0x0
142,-1,16,16, 552, 280, 552, 280,0x0
142,-1,16,16, 568, 280, 568, 280,0x0
142,-1,16,16, 584, 280, 584, 280,0x0
142,-1,16,16, 600, 280, 600, 280,0x0
142,-1,16,16, 616, 280, 616, 280,0x0
142,-1,16,16, 632, 280, 632, 280,0x0
142,-1,16,16, 648, 280, 648, 280,0x0
142,-1,16,16, 664, 280, 664, 280,0x0
142,-1,16,16, 680, 280, 680, 280,0x0
142,-1,16,16, 696, 280, 696, 280,0x0
142,-1,16,16, 712, 280, 712, 280,0x0
142,-1,16,16, 728, 280, 728, 280,0x0
142,-1,16,16, 744, 280, 744, 280,0x0
142,-1,16,16, 760, 280, 760, 280,0x0
142,-1,16,16, 776, 280, 776, 280,0x0
142,-1,16,16, 792, 280, 792, 280,0x0
142,-1,16,16, 808, 280, 808, 280,0x0
142,-1,16,16, 824, 280, 824, 280,0x0
142,-1,16,16, 840, 280, 840, 280,0x0
142,-1,16,16, 856, 280, 856, 280,0x0
142,-1,16,16, 872, 280, 872, 280,0x0
142,-1,16,16, 888, 280, 888, 280,0x0
142,-1,16,16, 904, 280, 904, 280,0x0
142,-1,16,16, 920, 280, 920, 280,0x0
142,-1,16,16, 936, 280, 936, 280,0x0
142,-1,16,16, 952, 280, 952, 280,0x0
142,-1,16,16, 968, 280, 968, 280,0x0
142,-1,16,16, 984, 280, 984, 280,0x0
142,-1,16,16,1000, 280,1000, 280,0x0
142,-1,16,16,1016, 280,1016, 280,0x0
142,-1,16,16,1032, 280,1032, 280,0x0
142,-1,16,16,1048, 280,1048, 280,0x0
142,-1,16,16,1064, 280,1064, 280,0x0
142,-1,16,16,1080, 280,1080, 280,0x0
142,-1,16,16,1096, 280,1096, 280,0x0
142,-1,16,16,1112, 280,1112, 280,0x0
142,-1,16,16,1128, 280,1128, 280,0x0
142,-1,16,16,1144, 280,1144, 280,0x0
142,-1,16,16,1160, 280,1160, 280,0x0
142,-1,16,16,1176, 280,1176, 280,0x0
142,-1,16,16,1192, 280,1192, 280,0x0
142,-1,16,16,1208, 280,1208, 280,0x0
142,-1,16,16,1224, 280,1224, 280,0x0
142,-1,16,16,1240, 280,1240, 280,0x0
142,-1,16,16,1256, 280,1256, 280,0x0
142,-1,16,16,1272, 280,1272, 280,0x0
142,-1,16,16,   8, 296,   8, 296,0x0
142,-1,16,16,  24, 296,  24, 296,0x0
142,-1,16,16,  40, 296,  40, 296,0x0
142,-1,16,16,  56, 296,  56, 296,0x0
142,-1,16,16,  72, 296,  72, 296,0x0
142,-1,16,16,  88, 296,  88, 296,0x0
142,-1,16,16, 104, 296, 104, 296,0x0
142,-1,16,16, 120, 296, 120, 296,0x0
142,-1,16,16, 136, 296, 136, 296,0x0
142,-1,16,16, 152, 296, 152, 296,0x0
142,-1,16,16, 168, 296, 168, 296,0x0
142,-1,16,16, 184, 296, 184, 296,0x0
142,-1,16,16, 200, 296, 200, 296,0x0
142,-1,16,16, 216, 296, 216, 296,0x0
142,-1,16,16, 232, 296, 232, 296,0x0
142,-1,16,16, 248, 296, 248, 296,0x0
142,-1,16,16, 264, 296, 264, 296,0x0
142,-1,16,16, 280, 296, 280, 296,0x0
142,-1,16,16, 296, 296, 296, 296,0x0
142,-1,16,16, 312, 296, 312, 296,0x0
142,-1,16,16, 328, 296, 328, 296,0x0
142,-1,16,16, 344, 296, 344, 296,0x0
142,-1,16,16, 360, 296, 360, 296,0x0
142,-1,16,16, 376, 296, 376, 296,0x0
142,-1,16,16, 392, 296, 392, 296,0x0
142,-1,16,16, 408, 296, 408, 296,0x0
142,-1,16,16, 424, 296, 424, 296,0x0
142,-1,16,16, 440, 296, 440, 296,0x0
142,-1,16,16, 456, 296, 456, 296,0x0
142,-1,16,16, 472, 296, 472, 296,0x0
142,-1,16,16, 488, 296, 488, 296,0x0
142,-1,16,16, 504, 296, 504, 296,0x0
142,-1,16,16, 520, 296, 520, 296,0x0
142,-1,16,16, 536, 296, 536, 296,0x0
142,-1,16,16, 552, 296, 552, 296,0x0
142,-1,16,16, 568, 296, 568, 296,0x0
142,-1,16,16, 584, 296, 584, 296,0x0
142,-1,16,16, 600, 296, 600, 296,0x0
142,-1,16,16, 616, 296, 616, 296,0x0
142,-1,16,16, 632, 296, 632, 296,0x0
142,-1,16,16, 648, 296, 648, 296,0x0
142,-1,16,16, 664, 296, 664, 296,0x0
142,-1,16,16, 680, 296, 680, 296,0x0
142,-1,16,16, 696, 296, 696, 296,0x0
142,-1,16,16, 712, 296, 712, 296,0x0
142,-1,16,16, 728, 296, 728, 296,0x0
142,-1,16,16, 744, 296, 744, 296,0x0
142,-1,16,16, 760, 296, 760, 296,0x0
142,-1,16,16, 776, 296, 776, 296,0x0
142,-1,16,16, 792, 296, 792, 296,0x0
142,-1,16,16, 808, 296, 808, 296,0x0
142,-1,16,16, 824, 296, 824, 296,0x0
142,-1,16,16, 840, 296, 840, 296,0x0
142,-1,16,16, 856, 296, 856, 296,0x0
142,-1,16,16, 872, 296, 872, 296,0x0
142,-1,16,16, 888, 296, 888, 296,0x0
142,-1,16,16, 904, 296, 904, 296,0x0
142,-1,16,16, 920, 296, 920, 296,0x0
142,-1,16,16, 936, 296, 936, 296,0x0
142,-1,16,16, 952, 296, 952, 296,0x0
142,-1,16,16, 968, 296, 968, 296,0x0
142,-1,16,16, 984, 296, 984, 296,0x0
142,-1,16,16,1000, 296,1000, 296,0x0
142,-1,16,16,1016, 296,1016, 296,0x0
142,-1,16,16,1032, 296,1032, 296,0x0
142,-1,16,16,1048, 296,1048, 296,0x0
142,-1,16,16,1064, 296,1064, 296,0x0
142,-1,16,16,1080, 296,1080, 296,0x0
142,-1,16,16,1096, 296,1096, 296,0x0
142,-1,16,16,1112, 296,1112, 296,0x0
142,-1,16,16,1128, 296,1128, 296,0x0
142,-1,16,16,1144, 296,1144, 296,0x0
142,-1,16,16,1160, 296,1160, 296,0x0
142,-1,16,16,1176, 296,1176, 296,0x0
142,-1,16,16,1192, 296,1192, 296,0x0
142,-1,16,16,1208, 296,1208, 296,0x0
142,-1,16,16,1224, 296,1224, 296,0x0
142,-1,16,16,1240, 296,1240, 296,0x0
142,-1,16,16,1256, 296,1256, 296,0x0
142,-1,16,16,1272, 296,1272, 296,0x0
142,-1,16,16,   8, 312,   8, 312,0x0
142,-1,16,16,  24, 312,  24, 312,0x0
142,-1,16,16,  40, 312,  40, 312,0x0
142,-1,16,16,  56, 312,  56, 312,0x0
142,-1,16,16,  72, 312,  72, 312,0x0
142,-1,16,16,  88, 312,  88, 312,0x0
142,-1,16,16, 104, 312, 104, 312,0x0
142,-1,16,16, 120, 312, 120, 312,0x0
142,-1,16,16, 136, 312, 136, 312,0x0
142,-1,16,16, 152, 312, 152, 312,0x0
142,-1,16,16, 168, 312, 168, 312,0x0
142,-1,16,16, 184, 312, 184, 312,0x0
142,-1,16,16, 200, 312, 200, 312,0x0
142,-1,16,16, 216, 312, 216, 312,0x0
142,-1,16,16, 232, 312, 232, 312,0x0
142,-1,16,16, 248, 312, 248, 312,0x0
142,-1,16,16, 264, 312, 264, 312,0x0
142,-1,16,16, 280, 312, 280, 312,0x0
142,-1,16,16, 296, 312, 296, 312,0x0
142,-1,16,16, 312, 312, 312, 312,0x0
142,-1,16,16, 328, 312, 328, 312,0x0
142,-1,16,16, 344, 312, 344, 312,0x0
142,-1,16,16, 360, 312, 360, 312,0x0
142,-1,16,16, 376, 312, 376, 312,0x0
142,-1,16,16, 392, 312, 392, 312,0x0
142,-1,16,16, 408, 312, 408, 312,0x0
142,-1,16,16, 424, 312, 424, 312,0x0
142,-1,16,16, 440, 312, 440, 312,0x0
142,-1,16,16, 456, 312, 456, 312,0x0
142,-1,16,16, 472, 312, 472, 312,0x0
142,-1,16,16, 488, 312, 488, 312,0x0
142,-1,16,16, 504, 312, 504, 312,0x0
142,-1,16,16, 520, 312, 520, 312,0x0
142,-1,16,16, 536, 312, 536, 312,0x0
142,-1,16,16, 552, 312, 552, 312,0x0
142,-1,16,16, 568, 312, 568, 312,0x0
142,-1,16,16, 584, 312, 584, 312,0x0
142,-1,16,16, 600, 312, 600, 312,0x0
142,-1,16,16, 616, 312, 616, 312,0x0
142,-1,16,16, 632, 312, 632, 312,0x0
142,-1,16,16, 648, 312, 648, 312,0x0
142,-1,16,16, 664, 312, 664, 312,0x0
142,-1,16,16, 680, 312, 680, 312,0x0
142,-1,16,16, 696, 312, 696, 312,0x0
142,-1,16,16, 712, 312, 712, 312,0x0
142,-1,16,16, 728, 312, 728, 312,0x0
142,-1,16,16, 744, 312, 744, 312,0x0
142,-1,16,16, 760, 312, 760, 312,0x0
142,-1,16,16, 776, 312, 776, 312,0x0
142,-1,16,16, 792, 312, 792, 312,0x0
142,-1,16,16, 808, 312, 808, 312,0x0
142,-1,16,16, 824, 312, 824, 312,0x0
142,-1,16,16, 840, 312, 840, 312,0x0
142,-1,16,16, 856, 312, 856, 312,0x0
142,-1,16,16, 872, 312, 872, 312,0x0
142,-1,16,16, 888, 312, 888, 312,0x0
142,-1,16,16, 904, 312, 904, 312,0x0
142,-1,16,16, 920, 312, 920, 312,0x0
142,-1,16,16, 936, 312, 936, 312,0x0
142,-1,16,16, 952, 312, 952, 312,0x0
142,-1,16,16, 968, 312, 968, 312,0x0
142,-1,16,16, 984, 312, 984, 312,0x0
142,-1,16,16,1000, 312,1000, 312,0x0
142,-1,16,16,1016, 312,1016, 312,0x0
142,-1,16,16,1032, 312,1032, 312,0x0
142,-1,16,16,1048, 312,1048, 312,0x0
142,-1,16,16,1064, 312,1064, 312,0x0
142,-1,16,16,1080, 312,1080, 312,0x0
142,-1,16,16,1096, 312,1096, 312,0x0
142,-1,16,16,1112, 312,1112, 312,0x0
142,-1,16,16,1128, 312,1128, 312,0x0
142,-1,16,16,1144, 312,1144, 312,0x0
142,-1,16,16,1160, 312,1160, 312,0x0
142,-1,16,16,1176, 312,1176, 312,0x0
142,-1,16,16,1192, 312,1192, 312,0x0
142,-1,16,16,1208, 312,1208, 312,0x0
142,-1,16,16,1224, 312,1224, 312,0x0
142,-1,16,16,1240, 312,1240, 312,0x0
142,-1,16,16,1256, 312,1256, 312,0x0
142,-1,16,16,1272, 312,1272, 312,0x0
142,-1,16,16,   8, 328,   8, 328,0x0
142,-1,16,16,  24, 328,  24, 328,0x0
142,-1,16,16,  40, 328,  40, 328,0x0
142,-1,16,16,  56, 328,  56, 328,0x0
142,-1,16,16,  72, 328,  72, 328,0x0
142,-1,16,16,  88, 328,  88, 328,0x0
142,-1,16,16, 104, 328, 104, 328,0x0
142,-1,16,16, 120, 328, 120, 328,0x0
142,-1,16,16, 136, 328, 136, 328,0x0
142,-1,16,16, 152, 328, 152, 328,0x0
142,-1,16,16, 168, 328, 168, 328,0x0
142,-1,16,16, 184, 328, 184, 328,0x0
142,-1,16,16, 200, 328, 200, 328,0x0
142,-1,16,16, 216, 328, 216, 328,0x0
142,-1,16,16, 232, 328, 232, 328,0x0
142,-1,16,16, 248, 328, 248, 328,0x0
142,-1,16,16, 264, 328, 264, 328,0x0
142,-1,16,16, 280, 328, 280, 328,0x0
142,-1,16,16, 296, 328, 296, 328,0x0
142,-1,16,16, 312, 328, 312, 328,0x0
142,-1,16,16, 328, 328, 328, 328,0x0
142,-1,16,16, 344, 328, 344, 328,0x0
142,-1,16,16, 360, 328, 360, 328,0x0
142,-1,16,16, 376, 328, 376, 328,0x0
142,-1,16,16, 392, 328, 392, 328,0x0
142,-1,16,16, 408, 328, 408, 328,0x0
142,-1,16,16, 424, 328, 424, 328,0x0
142,-1,16,16, 440, 328, 440, 328,0x0
142,-1,16,16, 456, 328, 456, 328,0x0
142,-1,16,16, 472, 328, 472, 328,0x0
142,-1,16,16, 488, 328, 488, 328,0x0
142,-1,16,16, 504, 328, 504, 328,0x0
142,-1,16,16, 520, 328, 520, 328,0x0
142,-1,16,16, 536, 328, 536, 328,0x0
142,-1,16,16, 552, 328, 552, 328,0x0
142,-1,16,16, 568, 328, 568, 328,0x0
142,-1,16,16, 584, 328, 584, 328,0x0
142,-1,16,16, 600, 328, 600, 328,0x0
142,-1,16,16, 616, 328, 616, 328,0x0
142,-1,16,16, 632, 328, 632, 328,0x0
142,-1,16,16, 648, 328, 648, 328,0x0
142,-1,16,16, 664, 328, 664, 328,0x0
142,-1,16,16, 680, 328, 680, 328,0x0
142,-1,16,16, 696, 328, 696, 328,0x0
142,-1,16,16, 712, 328, 712, 328,0x0
142,-1,16,16, 728, 328, 728, 328,0x0
142,-1,16,16, 744, 328, 744, 328,0x0
142,-1,16,16, 760, 328, 760, 328,0x0
142,-1,16,16, 776, 328, 776, 328,0x0
142,-1,16,16, 792, 328, 792, 328,0x0
142,-1,16,16, 808, 328, 808, 328,0x0
142,-1,16,16, 824, 328, 824, 328,0x0
142,-1,16,16, 840, 328, 840, 328,0x0
142,-1,16,16, 856, 328, 856, 328,0x0
142,-1,16,16, 872, 328, 872, 328,0x0
142,-1,16,16, 888, 328, 888, 328,0x0
142,-1,16,16, 904, 328, 904, 328,0x0
142,-1,16,16, 920, 328, 920, 328,0x0
142,-1,16,16, 936, 328, 936, 328,0x0
142,-1,16,16, 952, 328, 952, 328,0x0
142,-1,16,16, 968, 328, 968, 328,0x0
142,-1,16,16, 984, 328, 984, 328,0x0
142,-1,16,16,1000, 328,1000, 328,0x0
142,-1,16,16,1016, 328,1016, 328,0x0
142,-1,16,16,1032, 328,1032, 328,0x0
142,-1,16,16,1048, 328,1048, 328,0x0
142,-1,16,16,1064, 328,1064, 328,0x0
142,-1,16,16,1080, 328,1080, 328,0x0
142,-1,16,16,1096, 328,1096, 328,0x0
142,-1,16,16,1112, 328,1112, 328,0x0
142,-1,16,16,1128, 328,1128, 328,0x0
142,-1,16,16,1144, 328,1144, 328,0x0
142,-1,16,16,1160, 328,1160, 328,0x0
142,-1,16,16,1176, 328,1176, 328,0x0
